28, -53, -20
28, -53, -19
28, -53, -18
28, -53, -17
28, -53, -16
28, -52, -30
28, -52, -29
28, -52, -28
28, -52, -27
28, -52, -26
28, -52, -25
28, -52, -24
28, -52, -23
28, -52, -22
28, -52, -21
28, -52, -20
28, -52, -19
28, -52, -18
28, -52, -17
28, -52, -16
28, -51, -30
28, -51, -29
28, -51, -28
28, -51, -27
28, -51, -26
28, -51, -25
28, -51, -24
28, -51, -23
28, -51, -22
28, -51, -21
28, -51, -20
28, -51, -19
28, -51, -18
28, -51, -17
28, -51, -16
28, -50, -30
28, -50, -29
28, -50, -28
28, -50, -27
28, -50, -26
28, -50, -25
28, -50, -24
28, -50, -23
28, -50, -22
28, -50, -21
28, -50, -20
28, -50, -19
28, -50, -18
28, -50, -17
28, -50, -16
29, -61, -30
29, -61, -29
29, -61, -28
29, -61, -27
29, -61, -26
29, -61, -25
29, -61, -24
29, -61, -23
29, -61, -22
29, -61, -21
29, -61, -20
29, -61, -19
29, -61, -18
29, -61, -17
29, -61, -16
29, -60, -30
29, -60, -29
29, -60, -28
29, -60, -27
29, -60, -26
29, -60, -25
29, -60, -24
29, -60, -23
29, -60, -22
29, -60, -21
29, -60, -20
29, -60, -19
29, -60, -18
29, -60, -17
29, -60, -16
29, -59, -30
29, -59, -29
29, -59, -28
29, -59, -27
29, -59, -26
29, -59, -25
29, -59, -24
29, -59, -23
29, -59, -22
29, -59, -21
29, -59, -20
29, -59, -19
29, -59, -18
29, -59, -17
29, -59, -16
29, -58, -30
29, -58, -29
29, -58, -28
29, -58, -27
29, -58, -26
29, -58, -25
29, -58, -24
29, -58, -23
29, -58, -22
29, -58, -21
29, -58, -20
29, -58, -19
29, -58, -18
29, -58, -17
29, -58, -16
29, -57, -30
29, -57, -29
29, -57, -28
29, -57, -27
29, -57, -26
29, -57, -25
29, -57, -24
29, -57, -23
29, -57, -22
29, -57, -21
29, -57, -20
29, -57, -19
29, -57, -18
29, -57, -17
29, -57, -16
29, -56, -30
29, -56, -29
29, -56, -28
29, -56, -27
29, -56, -26
29, -56, -25
29, -56, -24
29, -56, -23
29, -56, -22
29, -56, -21
29, -56, -20
29, -56, -19
29, -56, -18
29, -56, -17
29, -56, -16
29, -55, -30
29, -55, -29
29, -55, -26
29, -55, -25
29, -55, -24
29, -55, -23
29, -55, -22
29, -55, -21
29, -55, -20
29, -55, -19
29, -55, -18
29, -55, -17
29, -55, -16
29, -54, -30
29, -54, -29
29, -54, -27
29, -54, -26
29, -54, -25
29, -54, -24
29, -54, -23
29, -54, -22
29, -54, -21
29, -54, -20
29, -54, -19
29, -54, -18
29, -54, -17
29, -54, -16
29, -53, -30
29, -53, -29
29, -53, -28
29, -53, -27
29, -53, -26
29, -53, -25
29, -53, -24
29, -53, -23
29, -53, -22
29, -53, -21
29, -53, -20
29, -53, -19
29, -53, -18
29, -53, -17
29, -53, -16
29, -52, -30
29, -52, -29
29, -52, -28
29, -52, -27
29, -52, -26
29, -52, -25
29, -52, -24
29, -52, -23
29, -52, -22
29, -52, -21
29, -52, -20
29, -52, -19
29, -52, -18
29, -52, -17
29, -52, -16
29, -51, -30
29, -51, -29
29, -51, -28
29, -51, -27
29, -51, -26
29, -51, -25
29, -51, -24
29, -51, -23
29, -51, -22
29, -51, -21
29, -51, -20
29, -51, -19
29, -51, -18
29, -51, -17
29, -51, -16
29, -50, -30
29, -50, -29
29, -50, -28
29, -50, -27
29, -50, -26
29, -50, -25
29, -50, -24
29, -50, -23
29, -50, -22
29, -50, -21
29, -50, -20
29, -50, -19
29, -50, -18
29, -50, -17
29, -50, -16
30, -61, -30
30, -61, -29
30, -61, -28
30, -61, -27
30, -61, -26
30, -61, -25
30, -61, -24
30, -61, -23
30, -61, -22
30, -61, -21
30, -61, -20
30, -61, -19
30, -61, -18
30, -61, -17
30, -61, -16
30, -60, -30
30, -60, -29
30, -60, -28
30, -60, -27
30, -60, -26
30, -60, -25
30, -60, -24
30, -60, -23
30, -60, -22
30, -60, -21
30, -60, -20
30, -60, -19
30, -60, -18
30, -60, -17
30, -60, -16
30, -59, -30
30, -59, -29
30, -59, -28
30, -59, -27
30, -59, -26
30, -59, -25
30, -59, -24
30, -59, -23
30, -59, -22
30, -59, -21
30, -59, -20
30, -59, -19
30, -59, -18
30, -59, -17
30, -59, -16
30, -58, -30
30, -58, -29
30, -58, -28
30, -58, -27
30, -58, -26
30, -58, -25
30, -58, -24
30, -58, -23
30, -58, -22
30, -58, -21
30, -58, -20
30, -58, -19
30, -58, -18
30, -58, -17
30, -58, -16
30, -57, -30
30, -57, -29
30, -57, -28
30, -57, -27
30, -57, -26
30, -57, -25
30, -57, -24
30, -57, -23
30, -57, -22
30, -57, -21
30, -57, -20
30, -57, -19
30, -57, -18
30, -57, -17
30, -57, -16
30, -56, -30
30, -56, -29
30, -56, -28
30, -56, -27
30, -56, -25
30, -56, -24
30, -56, -23
30, -56, -22
30, -56, -21
30, -56, -20
30, -56, -19
30, -56, -18
30, -56, -17
30, -56, -16
30, -55, -27
30, -55, -26
30, -55, -25
30, -55, -24
30, -55, -23
30, -55, -22
30, -55, -21
30, -55, -20
30, -55, -19
30, -55, -18
30, -55, -17
30, -55, -16
30, -54, -30
30, -54, -26
30, -54, -25
30, -54, -24
30, -54, -23
30, -54, -22
30, -54, -21
30, -54, -20
30, -54, -19
30, -54, -18
30, -54, -17
30, -54, -16
30, -53, -30
30, -53, -29
30, -53, -28
30, -53, -27
30, -53, -26
30, -53, -25
30, -53, -24
30, -53, -23
30, -53, -22
30, -53, -21
30, -53, -20
30, -53, -19
30, -53, -18
30, -53, -17
30, -53, -16
30, -52, -30
30, -52, -29
30, -52, -28
30, -52, -27
30, -52, -26
30, -52, -25
30, -52, -24
30, -52, -23
30, -52, -22
30, -52, -21
30, -52, -20
30, -52, -19
30, -52, -18
30, -52, -17
30, -52, -16
30, -51, -30
30, -51, -29
30, -51, -28
30, -51, -27
30, -51, -26
30, -51, -25
30, -51, -24
30, -51, -23
30, -51, -22
30, -51, -21
30, -51, -20
30, -51, -19
30, -51, -18
30, -51, -17
30, -51, -16
30, -50, -30
30, -50, -29
30, -50, -28
30, -50, -27
30, -50, -26
30, -50, -25
30, -50, -24
30, -50, -23
30, -50, -22
30, -50, -21
30, -50, -20
30, -50, -19
30, -50, -18
30, -50, -17
30, -50, -16
